License Year, Hunting District,Residency,Hunters,Days,Days per Hunter,Total Harvest,Bulls,Cows,Calves,Bow,Rifle,Spike Bull Elk,Less than 6 Points,6 or More Points
2020,446,R,875,5277,6,186,102,77,7,18,168,4,46,53
2020,446,SUM,1223,7447,6,330,198,125,7,52,278,4,92,102
2020,447,N,83,547,7,10,6,3,0,3,7,0,0,6
2020,447,R,845,5557,7,215,82,133,0,35,179,0,4,78
2020,447,SUM,928,6104,7,224,88,136,0,38,186,0,4,84
2020,448,N,187,1469,8,54,31,20,3,3,51,9,16,6
2020,448,R,608,3529,6,89,52,37,0,13,76,11,23,18
2020,448,SUM,794,4998,6,142,83,57,3,16,126,20,39,24
2020,450,N,16,109,7,3,3,0,0,0,3,0,0,3
2020,450,R,168,1220,7,32,18,14,0,18,14,0,11,7
2020,450,SUM,184,1329,7,35,21,14,0,18,17,0,11,10
2020,451,N,43,324,8,16,12,3,0,0,16,3,3,6
2020,451,R,190,997,5,32,14,14,4,4,28,0,7,7
2020,451,SUM,234,1321,6,47,27,17,4,4,44,3,10,13
2020,452,N,506,3293,7,191,121,70,0,37,153,3,71,47
2020,452,R,992,5093,5,224,66,154,4,4,220,4,32,31
2020,452,SUM,1498,8386,6,414,187,223,4,41,373,7,103,78
2020,454,N,281,2027,7,37,12,25,0,3,34,0,6,6
2020,454,R,725,4950,7,100,46,44,11,4,97,4,18,25
2020,454,SUM,1006,6977,7,138,58,69,11,7,131,4,24,31
2020,455,N,15,83,6,15,5,10,0,0,15,0,0,5
2020,455,R,230,1441,6,105,37,65,3,12,93,0,13,24
2020,455,SUM,244,1524,6,120,42,75,3,12,108,0,13,29
2020,471,N,10,76,8,0,0,0,0,0,0,0,0,0
2020,471,R,56,184,3,7,7,0,0,0,7,0,4,4
2020,471,SUM,65,261,4,7,7,0,0,0,7,0,4,4
2020,4XX,N,19,127,7,3,3,0,0,0,3,0,3,0
2020,4XX,R,168,857,5,25,7,18,0,0,25,4,4,0
2020,4XX,SUM,187,984,5,28,10,18,0,0,28,4,7,0
2020,500,N,126,913,7,30,27,3,0,3,27,3,18,5
2020,500,R,484,3389,7,96,31,47,18,16,80,0,9,22
2020,500,SUM,610,4302,7,126,57,50,18,19,107,3,27,27
2020,502,N,29,289,10,9,6,3,0,3,6,0,0,6
2020,502,R,227,1543,7,32,14,14,4,7,25,0,4,11
2020,502,SUM,256,1832,7,41,21,17,4,10,31,0,4,17
2020,510W,N,0,0,0,0,0,0,0,0,0,0,0,0
2020,510W,R,33,179,5,4,0,4,0,0,4,0,0,0
2020,510W,SUM,33,179,5,4,0,4,0,0,4,0,0,0
2020,511,N,63,440,7,17,6,11,0,3,14,0,3,3
2020,511,R,219,1039,5,30,16,14,0,13,18,4,0,13
2020,511,SUM,281,1479,5,47,23,25,0,16,31,4,3,16
2020,520NW,N,106,656,6,43,37,6,0,3,40,0,16,22
2020,520NW,R,796,5696,7,174,75,96,4,16,158,11,35,29
2020,520NW,SUM,902,6352,7,217,112,102,4,19,198,11,51,51
2020,520SE,N,14,95,7,10,10,0,0,3,7,0,3,7
2020,520SE,R,229,1707,8,57,19,37,0,0,57,0,6,13
2020,520SE,SUM,242,1802,7,67,30,37,0,3,64,0,10,20
2020,530,N,127,648,5,66,19,40,7,22,44,3,3,13
2020,530,R,790,5179,7,104,47,57,0,19,85,18,7,22
2020,530,SUM,917,5827,6,170,66,97,7,41,129,21,10,35
2020,540,N,236,1616,7,107,34,70,3,26,81,3,22,9
2020,540,R,856,5651,7,154,52,92,11,4,151,18,20,14
2020,540,SUM,1091,7267,7,261,86,162,14,30,232,21,42,23
2020,560N,N,191,1208,6,67,40,20,6,6,61,3,31,6
2020,560N,R,621,3852,6,149,67,75,7,4,145,14,35,18
2020,560N,SUM,812,5060,6,216,107,95,13,10,206,17,66,24
2020,560S,N,52,488,9,12,9,3,0,3,9,0,6,3
2020,560S,R,229,1321,6,46,35,7,4,18,28,0,18,18
2020,560S,SUM,281,1809,6,58,45,10,4,21,37,0,24,21
2020,570,N,127,752,6,47,35,12,0,6,41,16,8,12
2020,570,R,566,4122,7,207,78,126,4,6,202,28,11,39
2020,570,SUM,693,4874,7,255,112,139,4,12,243,43,19,50
2020,575,N,37,226,6,16,9,6,0,0,16,0,6,3
2020,575,R,628,3948,6,166,34,125,7,45,121,4,11,19
2020,575,SUM,664,4174,6,181,43,131,7,45,136,4,17,23
2020,580N,N,336,2018,6,140,95,43,3,33,108,3,56,36
2020,580N,R,803,5191,7,273,101,155,17,28,245,11,47,43
2020,580N,SUM,1140,7209,6,413,195,198,20,61,353,14,103,79
2020,580S,N,84,642,8,31,10,17,3,2,29,3,3,4
2020,580S,R,299,2111,7,113,30,84,0,21,93,4,11,15
2020,580S,SUM,382,2753,7,144,40,101,3,23,122,7,14,19
2020,590N,N,208,1413,7,110,36,70,5,17,94,3,11,22
2020,590N,R,1682,12716,8,531,190,331,11,117,414,39,35,116
2020,590N,SUM,1891,14129,8,642,226,401,15,134,507,42,47,137
2020,590S,N,68,500,7,29,12,17,0,3,26,0,6,6
2020,590S,R,403,3479,9,101,30,71,0,7,94,4,7,20
2020,590S,SUM,470,3978,9,129,42,88,0,10,119,4,13,26
2020,5XX,N,6,22,4,3,3,0,0,0,3,0,0,3
2020,5XX,R,60,296,5,15,0,15,0,0,15,0,0,0
2020,5XX,SUM,66,318,5,18,3,15,0,0,18,0,0,3
2020,600,N,26,153,6,3,3,0,0,0,3,0,0,3
2020,600,R,122,922,8,14,7,7,0,10,4,0,4,4
2020,600,SUM,148,1075,7,17,10,7,0,10,7,0,4,7
2020,620,N,92,597,7,24,17,8,0,14,11,0,5,11
2020,620,R,657,4520,7,119,66,50,3,41,78,3,16,46
2020,620,SUM,750,5117,7,143,83,58,3,55,89,3,22,58
2020,621,N,86,719,8,31,22,10,0,20,11,0,7,15
2020,621,R,636,4506,7,124,55,69,0,40,85,3,7,45
2020,621,SUM,722,5224,7,155,77,78,0,59,96,3,14,59
2020,622,N,86,445,5,33,13,20,0,11,22,0,2,11
2020,622,R,660,3936,6,231,69,150,12,34,198,3,6,59
2020,622,SUM,746,4381,6,264,82,170,12,45,219,3,8,70
2020,630,N,16,88,6,2,0,2,0,0,2,0,0,0
2020,630,R,54,274,5,0,0,0,0,0,0,0,0,0
2020,630,SUM,70,362,5,2,0,2,0,0,2,0,0,0
2020,631,N,21,154,8,2,2,0,0,2,0,0,2,0
2020,631,R,189,1419,8,45,32,13,0,14,31,0,11,22
2020,631,SUM,209,1573,8,47,34,13,0,16,31,0,13,22
2020,632,N,9,102,12,5,3,0,2,5,0,0,3,0
2020,632,R,102,706,7,14,12,2,0,8,6,0,2,10
2020,632,SUM,110,807,7,19,15,2,2,12,6,0,5,10
2020,640,N,0,0,0,0,0,0,0,0,0,0,0,0
2020,640,R,41,343,8,4,4,0,0,0,4,0,4,0
2020,640,SUM,41,343,8,4,4,0,0,0,4,0,4,0
2020,670,N,3,25,8,0,0,0,0,0,0,0,0,0
2020,670,R,32,229,7,4,4,0,0,0,4,0,4,0
2020,670,SUM,35,254,7,4,4,0,0,0,4,0,4,0
2020,690,N,54,550,10,31,14,17,0,8,23,0,0,14
2020,690,R,640,4428,7,200,51,146,4,18,182,0,4,47
2020,690,SUM,694,4978,7,232,65,163,4,27,205,0,4,61
2020,6XX,R,31,106,4,7,0,7,0,0,7,0,0,0
2020,6XX,SUM,31,106,4,7,0,7,0,0,7,0,0,0
2020,700,N,361,2413,7,160,94,58,8,50,110,0,30,64
2020,700,R,1456,10307,7,488,200,275,13,95,393,7,43,150
2020,700,SUM,1817,12721,7,648,294,333,21,145,503,7,73,213
2020,701E,N,73,437,6,14,14,0,0,4,9,0,3,11
2020,701E,R,305,1758,6,69,48,17,4,4,65,4,18,27
2020,701E,SUM,378,2195,6,83,62,17,4,8,75,4,21,38
2020,701W,N,36,278,8,11,11,0,0,5,6,3,3,5
2020,701W,R,242,1377,6,87,48,35,4,11,76,4,11,31
2020,701W,SUM,278,1655,6,98,59,35,4,16,83,7,14,36
2020,702,N,126,763,6,42,20,19,3,12,30,0,6,13
2020,702,R,534,3774,7,168,70,91,7,42,126,11,10,50
2020,702,SUM,661,4537,7,210,90,111,10,54,156,11,16,63
2020,703,N,61,403,7,12,12,0,0,3,9,0,0,12
2020,703,R,203,1482,7,52,42,6,4,14,38,4,25,14
2020,703,SUM,264,1885,7,65,55,6,4,18,47,4,25,27
2020,704,N,317,2317,7,117,43,73,2,23,94,9,9,24
2020,704,R,1176,9656,8,304,110,190,4,46,258,11,12,87
2020,704,SUM,1492,11973,8,421,153,263,5,69,353,20,22,112
2020,705,N,180,1172,7,36,11,25,0,6,30,0,0,11
2020,705,R,349,2363,7,91,37,50,4,24,67,0,4,34
2020,705,SUM,529,3535,7,127,48,75,4,30,97,0,4,45
2020,7XX,N,10,41,4,4,2,2,0,0,4,0,0,2
2020,7XX,R,20,88,4,11,0,11,0,0,11,0,0,0
2020,7XX,SUM,31,128,4,15,2,13,0,0,15,0,0,2
2020,Reg_1,N,969,8011,8,108,100,8,0,41,67,0,57,43
2020,Reg_1,R,11241,124040,11,880,556,314,11,127,753,4,395,158
2020,Reg_1,SUM,12210,132052,11,989,656,322,11,169,820,4,452,201
2020,Reg_2,N,2168,17716,8,473,319,148,6,122,351,3,151,164
2020,Reg_2,R,19399,185381,10,3024,1705,1245,75,425,2599,15,1039,652
2020,Reg_2,SUM,21567,203097,9,3497,2023,1393,80,546,2950,18,1190,816
2020,Reg_3,N,8601,69491,8,2921,1914,948,59,498,2423,25,992,894
2020,Reg_3,R,36598,331868,9,9495,4377,4810,308,1014,8481,266,2397,1708
2020,Reg_3,SUM,45198,401360,9,12416,6291,5758,367,1512,10904,290,3388,2602
2020,Reg_4,N,3839,29096,8,1292,774,500,18,258,1034,39,308,427
2020,Reg_4,R,15769,114672,7,4383,1885,2393,106,739,3645,127,574,1180
2020,Reg_4,SUM,19608,143768,7,5675,2659,2892,124,996,4679,166,882,1607
2020,Reg_5,N,1691,11924,7,737,389,321,27,133,604,37,192,160
2020,Reg_5,R,8138,61481,8,2252,818,1349,85,319,1933,151,254,412
2020,Reg_5,SUM,9829,73405,8,2989,1207,1671,112,451,2537,189,447,572
2020,Reg_6,N,356,2856,8,131,73,56,2,59,72,0,19,54
2020,Reg_6,R,2890,21842,8,761,299,444,18,165,597,10,56,233
2020,Reg_6,SUM,3245,24698,8,892,372,499,20,223,668,10,75,287
2020,Reg_7,N,1129,7824,7,396,205,178,13,103,293,12,52,142
2020,Reg_7,R,4097,30805,8,1270,557,675,38,236,1034,39,122,393
2020,Reg_7,SUM,5226,38629,7,1666,762,853,51,339,1327,51,173,534
2020,Reg_X,R,166,1380,8,13,11,3,0,4,10,4,7,0
2020,Reg_X,SUM,210,1705,8,13,11,3,0,4,10,4,7,0
2020,State,N,17925,147244,8,6058,3775,2159,124,1213,4845,117,1771,1884
2020,State,R,90029,871469,10,22078,10206,11232,641,3027,19051,614,4842,4735
2020,State,SUM,107954,1018713,9,28136,13980,13391,765,4241,23896,731,6614,6619
2020,XXX,R,166,1380,8,13,11,3,0,4,10,4,7,0
2020,XXX,SUM,210,1705,8,13,11,3,0,4,10,4,7,0
2021,100,N,0,0,0,10,7,3,0,3,7,0,3,3
2021,100,R,0,0,0,63,52,12,0,20,43,0,36,16
2021,100,SUM,0,0,0,74,59,15,0,23,50,0,39,19
2021,101,N,0,0,0,3,0,3,0,0,3,0,0,0
2021,101,R,0,0,0,50,36,14,0,0,50,0,28,8
2021,101,SUM,0,0,0,53,36,17,0,0,53,0,28,8
2021,102,N,0,0,0,3,3,0,0,0,3,0,3,0
2021,102,R,0,0,0,25,25,0,0,0,25,0,21,4
2021,102,SUM,0,0,0,29,29,0,0,0,29,0,25,4
2021,103,N,0,0,0,3,3,0,0,0,3,0,3,0
2021,103,R,0,0,0,85,67,18,0,18,66,4,52,11
2021,103,SUM,0,0,0,88,71,18,0,18,70,4,55,11
2021,104,N,0,0,0,3,3,0,0,0,3,0,3,0
2021,104,R,0,0,0,69,60,10,0,12,57,0,44,16
2021,104,SUM,0,0,0,73,63,10,0,12,61,0,47,16
2021,109,N,0,0,0,0,0,0,0,0,0,0,0,0
2021,109,R,0,0,0,28,16,12,0,0,28,0,12,4
2021,109,SUM,0,0,0,28,16,12,0,0,28,0,12,4
2021,110,N,0,0,0,3,3,0,0,3,0,0,0,3
2021,110,R,0,0,0,24,16,8,0,8,16,0,12,4
2021,110,SUM,0,0,0,27,19,8,0,11,16,0,12,7
2021,120,N,0,0,0,0,0,0,0,0,0,0,0,0
2021,120,R,0,0,0,36,35,1,0,8,29,0,32,4
2021,120,SUM,0,0,0,36,35,1,0,8,29,0,32,4
2021,121,N,0,0,0,48,41,7,0,31,17,0,21,21
2021,121,R,0,0,0,168,115,50,3,8,155,0,88,28
2021,121,SUM,0,0,0,216,157,57,3,39,173,0,108,48
2021,122,N,0,0,0,14,14,0,0,3,10,0,14,0
2021,122,R,0,0,0,51,43,6,3,0,49,0,39,4
2021,122,SUM,0,0,0,65,57,6,3,3,59,0,53,4
2021,123,N,0,0,0,0,0,0,0,0,0,0,0,0
2021,123,R,0,0,0,44,19,25,0,0,44,0,19,0
2021,123,SUM,0,0,0,44,19,25,0,0,44,0,19,0
2021,124,N,0,0,0,3,0,3,0,0,3,0,0,0
2021,124,R,0,0,0,23,8,15,0,0,23,0,4,4
2021,124,SUM,0,0,0,26,8,18,0,0,26,0,4,4
2021,130,N,0,0,0,3,3,0,0,0,3,0,0,3
2021,130,R,0,0,0,37,30,7,0,12,25,0,26,4
2021,130,SUM,0,0,0,40,34,7,0,12,28,0,26,7
2021,140,N,0,0,0,0,0,0,0,0,0,0,0,0
2021,140,R,0,0,0,8,8,0,0,4,4,0,8,0
2021,140,SUM,0,0,0,8,8,0,0,4,4,0,8,0
2021,150,N,0,0,0,14,14,0,0,3,10,0,7,7
2021,150,R,0,0,0,27,27,0,0,4,23,0,8,19
2021,150,SUM,0,0,0,41,41,0,0,7,33,0,15,26
2021,170,N,0,0,0,3,0,3,0,0,3,0,0,0
2021,170,R,0,0,0,28,16,12,0,0,20,0,4,12
2021,170,SUM,0,0,0,31,16,15,0,0,23,0,4,12
2021,1XX,N,0,0,0,3,3,0,0,3,0,0,0,3
2021,1XX,R,0,0,0,6,4,2,0,4,2,0,4,0
2021,1XX,SUM,0,0,0,10,7,2,0,7,2,0,4,3
2021,200,N,0,0,0,0,0,0,0,0,0,0,0,0
2021,200,R,0,0,0,16,16,0,0,8,8,0,16,0
2021,200,SUM,0,0,0,16,16,0,0,8,8,0,16,0
2021,201,N,0,0,0,8,0,8,0,0,8,0,0,0
2021,201,R,0,0,0,112,76,34,3,18,94,0,76,0
2021,201,SUM,0,0,0,121,76,42,3,18,102,0,76,0
2021,202,N,0,0,0,3,3,0,0,0,3,0,3,0
2021,202,R,0,0,0,86,67,19,0,4,82,0,55,12
2021,202,SUM,0,0,0,89,71,19,0,4,85,0,59,12
2021,203,N,0,0,0,3,3,0,0,0,3,0,3,0
2021,203,R,0,0,0,50,18,29,2,0,50,0,14,4
2021,203,SUM,0,0,0,53,22,29,2,0,53,0,18,4
2021,204,N,0,0,0,2,0,2,0,0,2,0,0,0
2021,204,R,0,0,0,110,67,43,0,20,90,0,43,24
2021,204,SUM,0,0,0,112,67,45,0,20,92,0,43,24
2021,210,N,0,0,0,36,29,7,0,7,29,0,17,11
2021,210,R,0,0,0,153,81,65,7,12,141,4,50,27
2021,210,SUM,0,0,0,188,110,72,7,19,170,4,68,38
2021,211,N,0,0,0,13,10,3,0,3,10,0,0,10
2021,211,R,0,0,0,112,70,40,3,20,92,0,40,30
2021,211,SUM,0,0,0,125,80,42,3,23,102,0,40,41
2021,212,N,0,0,0,17,17,0,0,10,7,0,10,7
2021,212,R,0,0,0,13,8,2,3,0,13,0,4,4
2021,212,SUM,0,0,0,30,25,2,3,10,20,0,14,11
2021,213,N,0,0,0,59,34,25,0,14,46,0,24,10
2021,213,R,0,0,0,290,138,145,7,56,234,0,106,32
2021,213,SUM,0,0,0,349,172,170,7,70,279,0,130,42
2021,214,N,0,0,0,3,3,0,0,3,0,0,0,3
2021,214,R,0,0,0,12,12,0,0,4,8,0,8,4
2021,214,SUM,0,0,0,15,15,0,0,7,8,0,8,7
2021,215,N,0,0,0,48,34,14,0,3,46,0,34,0
2021,215,R,0,0,0,249,118,131,0,18,231,8,90,20
2021,215,SUM,0,0,0,298,153,145,0,21,277,8,125,20
2021,216,N,0,0,0,7,7,0,0,3,3,0,3,3
2021,216,R,0,0,0,42,22,20,0,11,31,0,10,12
2021,216,SUM,0,0,0,49,28,20,0,15,34,0,13,15
2021,217,N,0,0,0,10,5,5,0,0,10,0,0,5
2021,217,R,0,0,0,71,42,29,0,7,62,0,20,23
2021,217,SUM,0,0,0,81,47,34,0,7,71,0,20,27
2021,240,N,0,0,0,19,7,11,0,4,15,0,3,4
2021,240,R,0,0,0,188,75,113,0,12,174,0,55,20
2021,240,SUM,0,0,0,207,82,124,0,16,189,0,59,24
2021,250,R,0,0,0,36,29,7,0,9,27,0,11,18
2021,250,SUM,0,0,0,36,29,7,0,9,27,0,11,18
2021,260,N,0,0,0,3,3,0,0,0,3,0,3,0
2021,260,R,0,0,0,39,24,16,0,28,12,0,16,8
2021,260,SUM,0,0,0,43,27,16,0,28,15,0,19,8
2021,261,N,0,0,0,10,10,0,0,0,10,0,7,3
2021,261,R,0,0,0,44,37,7,0,23,21,0,33,4
2021,261,SUM,0,0,0,54,47,7,0,23,31,0,40,7
2021,262,N,0,0,0,8,0,8,0,0,8,0,0,0
2021,262,R,0,0,0,114,4,106,4,0,114,0,0,4
2021,262,SUM,0,0,0,122,4,114,4,0,122,0,0,4
2021,270,N,0,0,0,98,84,15,0,15,83,4,65,15
2021,270,R,0,0,0,310,184,125,0,36,274,4,143,37
2021,270,SUM,0,0,0,408,268,140,0,51,357,8,208,52
2021,280,N,0,0,0,10,10,0,0,0,10,0,3,7
2021,280,R,0,0,0,12,12,0,0,0,12,0,4,8
2021,280,SUM,0,0,0,22,22,0,0,0,22,0,7,15
2021,281,N,0,0,0,3,3,0,0,0,3,0,3,0
2021,281,R,0,0,0,49,40,9,0,4,45,0,28,12
2021,281,SUM,0,0,0,52,43,9,0,4,48,0,31,12
2021,282,N,0,0,0,3,3,0,0,0,3,0,3,0
2021,282,R,0,0,0,13,9,5,0,0,13,0,0,9
2021,282,SUM,0,0,0,17,12,5,0,0,17,0,3,9
2021,283,N,0,0,0,0,0,0,0,0,0,0,0,0
2021,283,R,0,0,0,44,40,4,0,12,32,0,20,20
2021,283,SUM,0,0,0,44,40,4,0,12,32,0,20,20
2021,284,N,0,0,0,7,7,0,0,7,0,0,7,0
2021,284,R,0,0,0,36,24,12,0,16,20,0,20,4
2021,284,SUM,0,0,0,43,31,12,0,23,20,0,27,4
2021,285,N,0,0,0,0,0,0,0,0,0,0,0,0
2021,285,R,0,0,0,70,54,16,0,20,50,4,30,20
2021,285,SUM,0,0,0,70,54,16,0,20,50,4,30,20
2021,290,N,0,0,0,7,7,0,0,3,3,0,7,0
2021,290,R,0,0,0,35,15,20,0,7,28,0,15,0
2021,290,SUM,0,0,0,42,22,20,0,11,31,0,22,0
2021,291,N,0,0,0,14,7,7,0,5,9,0,3,3
2021,291,R,0,0,0,72,44,28,0,3,69,0,32,12
2021,291,SUM,0,0,0,86,51,35,0,8,78,0,35,15
2021,292,N,0,0,0,14,11,3,0,3,10,0,7,4
2021,292,R,0,0,0,81,63,18,0,10,71,0,55,8
2021,292,SUM,0,0,0,95,74,21,0,14,81,0,62,12
2021,293,N,0,0,0,8,7,1,0,1,7,0,7,0
2021,293,R,0,0,0,116,85,31,0,41,75,0,45,40
2021,293,SUM,0,0,0,124,92,32,0,42,82,0,52,40
2021,298,N,0,0,0,3,3,0,0,0,3,0,0,3
2021,298,R,0,0,0,43,12,31,0,3,39,0,8,4
2021,298,SUM,0,0,0,46,15,31,0,3,43,0,8,7
2021,2XX,N,0,0,0,10,10,0,0,0,10,3,0,7
2021,2XX,R,0,0,0,4,4,0,0,0,4,0,4,0
2021,2XX,SUM,0,0,0,14,14,0,0,0,14,3,4,7
2021,300,N,0,0,0,145,86,59,0,7,138,0,62,24
2021,300,R,0,0,0,241,99,126,16,12,229,0,79,20
2021,300,SUM,0,0,0,386,185,185,16,19,367,0,141,44
2021,301,N,0,0,0,31,24,7,0,0,31,0,14,10
2021,301,R,0,0,0,113,88,25,0,24,89,0,52,36
2021,301,SUM,0,0,0,144,112,32,0,24,120,0,66,46
2021,302,N,0,0,0,103,62,37,3,3,99,0,45,18
2021,302,R,0,0,0,202,91,95,16,20,182,4,64,24
2021,302,SUM,0,0,0,305,154,132,19,23,281,4,108,41
2021,309,N,0,0,0,10,7,3,0,0,10,0,3,3
2021,309,R,0,0,0,64,40,24,0,20,40,0,24,16
2021,309,SUM,0,0,0,74,47,27,0,20,50,0,27,19
2021,310,N,0,0,0,31,31,0,0,7,24,0,17,14
2021,310,R,0,0,0,77,55,17,4,16,61,0,28,28
2021,310,SUM,0,0,0,108,86,17,4,23,85,0,45,41
2021,311,N,0,0,0,66,48,18,0,10,56,0,14,34
2021,311,R,0,0,0,381,112,265,4,19,358,0,20,88
2021,311,SUM,0,0,0,447,160,284,4,29,413,0,34,122
2021,312,N,0,0,0,45,28,17,0,14,30,0,7,21
2021,312,R,0,0,0,221,116,106,0,24,193,0,44,72
2021,312,SUM,0,0,0,266,143,123,0,38,224,0,51,92
2021,313,N,0,0,0,118,112,7,0,24,91,0,65,46
2021,313,R,0,0,0,199,126,74,0,36,163,0,91,35
2021,313,SUM,0,0,0,318,237,81,0,60,254,0,156,81
2021,314,N,0,0,0,172,127,45,0,31,141,0,41,86
2021,314,R,0,0,0,497,134,344,19,11,478,0,47,87
2021,314,SUM,0,0,0,669,261,389,19,42,619,0,89,173
2021,315,N,0,0,0,145,107,38,0,41,103,7,45,55
2021,315,R,0,0,0,270,130,140,0,40,229,0,72,58
2021,315,SUM,0,0,0,414,237,178,0,82,333,7,116,113
2021,316,N,0,0,0,7,7,0,0,3,3,3,3,0
2021,316,R,0,0,0,35,35,0,0,11,24,0,12,23
2021,316,SUM,0,0,0,42,42,0,0,15,27,3,15,23
2021,317,N,0,0,0,64,52,12,0,10,54,0,28,24
2021,317,R,0,0,0,251,83,168,0,8,243,0,47,32
2021,317,SUM,0,0,0,315,135,180,0,18,297,0,75,56
2021,318,N,0,0,0,28,21,7,0,21,7,0,10,10
2021,318,R,0,0,0,110,68,42,0,8,102,0,52,16
2021,318,SUM,0,0,0,138,88,49,0,29,109,0,62,26
2021,319,N,0,0,0,31,21,11,0,17,14,0,17,3
2021,319,R,0,0,0,180,115,64,0,24,156,0,92,24
2021,319,SUM,0,0,0,211,136,75,0,41,170,0,109,27
2021,320,N,0,0,0,65,52,14,0,14,52,0,31,21
2021,320,R,0,0,0,213,111,94,8,16,193,0,88,24
2021,320,SUM,0,0,0,279,163,108,8,30,245,0,119,44
2021,321,N,0,0,0,43,21,23,0,27,16,0,14,7
2021,321,R,0,0,0,163,59,96,8,40,124,0,47,12
2021,321,SUM,0,0,0,207,80,119,8,67,140,0,61,19
2021,322,N,0,0,0,175,102,70,3,13,162,0,62,40
2021,322,R,0,0,0,356,131,208,16,24,332,8,87,36
2021,322,SUM,0,0,0,530,233,278,20,37,494,8,149,76
2021,323,N,0,0,0,97,65,32,0,30,68,3,34,28
2021,323,R,0,0,0,143,100,35,8,36,103,0,56,44
2021,323,SUM,0,0,0,240,165,67,8,66,170,3,90,71
2021,324,N,0,0,0,124,72,45,7,10,114,0,52,21
2021,324,R,0,0,0,351,151,188,12,32,319,4,95,52
2021,324,SUM,0,0,0,475,223,233,18,42,433,4,147,72
2021,325,N,0,0,0,179,65,107,7,10,169,3,52,10
2021,325,R,0,0,0,444,175,250,20,12,432,4,127,40
2021,325,SUM,0,0,0,623,240,357,27,22,601,7,178,50
2021,326,N,0,0,0,59,31,28,0,7,48,0,17,14
2021,326,R,0,0,0,103,68,31,4,4,99,0,40,28
2021,326,SUM,0,0,0,161,99,59,4,11,147,0,57,42
2021,327,N,0,0,0,163,62,84,17,17,146,0,45,17
2021,327,R,0,0,0,246,83,155,8,36,210,0,56,24
2021,327,SUM,0,0,0,409,145,239,25,53,356,0,100,41
2021,328,N,0,0,0,38,17,17,3,10,28,0,10,7
2021,328,R,0,0,0,81,48,33,0,12,69,0,36,12
2021,328,SUM,0,0,0,118,65,50,3,22,96,0,46,19
2021,329,N,0,0,0,144,72,68,3,28,116,3,41,28
2021,329,R,0,0,0,267,103,140,24,40,227,0,64,40
2021,329,SUM,0,0,0,411,176,208,27,67,343,3,105,67
2021,330,N,0,0,0,61,30,31,0,6,55,0,14,16
2021,330,R,0,0,0,120,64,56,0,16,104,4,40,20
2021,330,SUM,0,0,0,180,93,87,0,22,159,4,54,36
2021,331,N,0,0,0,62,31,28,3,14,48,0,17,14
2021,331,R,0,0,0,145,84,58,4,4,137,4,48,32
2021,331,SUM,0,0,0,207,114,85,7,18,185,4,65,46
2021,332,N,0,0,0,57,31,26,0,24,33,0,21,10
2021,332,R,0,0,0,158,69,89,0,4,154,3,46,20
2021,332,SUM,0,0,0,215,100,115,0,28,187,3,67,30
2021,333,N,0,0,0,24,17,7,0,0,24,0,3,14
2021,333,R,0,0,0,150,64,87,0,15,136,0,40,24
2021,333,SUM,0,0,0,175,81,94,0,15,160,0,43,38
2021,334,N,0,0,0,20,7,13,0,3,16,0,7,0
2021,334,R,0,0,0,67,15,45,7,18,49,0,4,8
2021,334,SUM,0,0,0,87,22,57,7,22,65,0,11,8
2021,335,N,0,0,0,10,10,0,0,7,3,0,7,3
2021,335,R,0,0,0,216,119,97,0,16,200,4,71,40
2021,335,SUM,0,0,0,226,129,97,0,23,203,4,78,43
2021,339,N,0,0,0,3,0,3,0,0,3,0,0,0
2021,339,R,0,0,0,73,37,37,0,4,69,18,6,12
2021,339,SUM,0,0,0,77,37,40,0,4,73,18,6,12
2021,340,N,0,0,0,37,24,13,0,10,26,0,14,10
2021,340,R,0,0,0,282,112,164,6,31,251,0,87,26
2021,340,SUM,0,0,0,319,136,176,6,41,277,0,100,36
2021,341,N,0,0,0,3,3,0,0,3,0,0,3,0
2021,341,R,0,0,0,84,52,32,0,17,67,0,24,28
2021,341,SUM,0,0,0,88,55,32,0,21,67,0,27,28
2021,343,N,0,0,0,3,3,0,0,0,3,0,3,0
2021,343,R,0,0,0,60,35,21,4,4,56,0,11,24
2021,343,SUM,0,0,0,63,38,21,4,4,59,0,14,24
2021,350,N,0,0,0,2,0,2,0,0,2,0,0,0
2021,350,R,0,0,0,80,54,26,0,20,56,8,19,27
2021,350,SUM,0,0,0,82,54,28,0,20,58,8,19,27
2021,360,N,0,0,0,244,135,98,10,23,217,3,65,67
2021,360,R,0,0,0,550,230,292,28,43,496,4,104,123
2021,360,SUM,0,0,0,794,366,390,38,67,713,7,169,189
2021,361,N,0,0,0,34,10,24,0,7,28,0,3,7
2021,361,R,0,0,0,39,16,21,2,8,31,0,8,8
2021,361,SUM,0,0,0,74,26,45,2,15,59,0,11,15
2021,362,N,0,0,0,76,41,31,3,10,65,0,21,21
2021,362,R,0,0,0,107,31,76,0,16,91,0,16,16
2021,362,SUM,0,0,0,183,73,107,3,26,156,0,36,37
2021,370,N,0,0,0,10,10,0,0,0,10,0,7,3
2021,370,R,0,0,0,50,20,30,0,2,48,0,16,4
2021,370,SUM,0,0,0,60,30,30,0,2,58,0,23,7
2021,380,N,0,0,0,55,32,24,0,0,55,10,9,12
2021,380,R,0,0,0,528,227,273,28,45,478,142,26,54
2021,380,SUM,0,0,0,583,259,296,28,45,534,153,35,67
